nan;nan;nan;nan;nan;nan;nan;TVR;Quantity
nan;nan;nan;nan;nan;nan;nan;all 18+;all 18+
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;17:49:00 - 17:49:59;25.01.2020;0,7104;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;18:11:00 - 18:11:59;25.01.2020;0,8029;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;18:48:00 - 18:48:59;25.01.2020;0,4819;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;19:11:00 - 19:11:59;25.01.2020;0,7440;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;19:31:00 - 19:31:59;25.01.2020;0,8701;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;19:50:00 - 19:50:59;25.01.2020;0,8581;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;20:12:00 - 20:12:59;25.01.2020;0,8821;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;20:48:00 - 20:48:59;25.01.2020;1,0282;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;21:11:00 - 21:11:59;25.01.2020;1,1819;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;21:54:00 - 21:54:59;25.01.2020;1,0712;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;22:13:00 - 22:13:59;25.01.2020;1,1914;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;22:54:00 - 22:54:59;25.01.2020;0,9909;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;23:19:00 - 23:19:59;25.01.2020;0,5602;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;23:57:00 - 23:57:59;25.01.2020;0,5555;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;24:17:00 - 24:17:59;25.01.2020;0,3800;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;24:56:00 - 24:56:59;25.01.2020;0,2435;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;25:34:00 - 25:34:59;25.01.2020;0,1690;1
1870;ТНТ (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;25:54:00 - 25:54:59;25.01.2020;0,1622;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:05:00 - 08:05:59;25.01.2020;0,0362;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:35:00 - 08:35:59;25.01.2020;0,0717;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:50:00 - 08:50:59;25.01.2020;0,0873;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:13:00 - 09:13:59;25.01.2020;0,1550;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:37:00 - 09:37:59;25.01.2020;0,1565;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:51:00 - 09:51:59;25.01.2020;0,3372;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;10:11:00 - 10:11:59;25.01.2020;0,3111;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;10:37:00 - 10:37:59;25.01.2020;0,2042;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;10:52:00 - 10:52:59;25.01.2020;0,2442;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;11:08:00 - 11:08:59;25.01.2020;0,2335;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;11:29:00 - 11:29:59;25.01.2020;0,2640;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;11:49:00 - 11:49:59;25.01.2020;0,1893;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:04:00 - 12:04:59;25.01.2020;0,3512;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:18:00 - 12:18:59;25.01.2020;0,3936;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:32:00 - 12:32:59;25.01.2020;0,3429;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;13:02:00 - 13:02:59;25.01.2020;0,3788;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;13:17:00 - 13:17:59;25.01.2020;0,4188;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;13:30:00 - 13:30:59;25.01.2020;0,4476;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;14:04:00 - 14:04:59;25.01.2020;0,5489;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;14:18:00 - 14:18:59;25.01.2020;0,6690;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;14:39:00 - 14:39:59;25.01.2020;0,6156;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;15:15:00 - 15:15:59;25.01.2020;0,7434;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;15:29:00 - 15:29:59;25.01.2020;0,7691;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;15:42:00 - 15:42:59;25.01.2020;0,5470;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;16:05:00 - 16:05:59;25.01.2020;0,5847;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;16:18:00 - 16:18:59;25.01.2020;0,6055;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;16:41:00 - 16:41:59;25.01.2020;0,6561;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;17:06:00 - 17:06:59;25.01.2020;0,6975;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;17:19:00 - 17:19:59;25.01.2020;0,7699;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;17:35:00 - 17:35:59;25.01.2020;0,7175;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;18:05:00 - 18:05:59;25.01.2020;0,8611;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;18:30:00 - 18:30:59;25.01.2020;0,8444;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;18:43:00 - 18:43:59;25.01.2020;0,9869;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:18:00 - 19:18:59;25.01.2020;0,8934;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:35:00 - 19:35:59;25.01.2020;0,8434;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:51:00 - 19:51:59;25.01.2020;0,8569;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;20:18:00 - 20:18:59;25.01.2020;0,8537;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;20:31:00 - 20:31:59;25.01.2020;0,8516;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;20:45:00 - 20:45:59;25.01.2020;0,9999;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;21:17:00 - 21:17:59;25.01.2020;0,7182;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;21:30:00 - 21:30:59;25.01.2020;0,6106;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;21:47:00 - 21:47:59;25.01.2020;0,5178;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;22:11:00 - 22:11:59;25.01.2020;0,6860;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;22:21:00 - 22:21:59;25.01.2020;0,5511;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;22:54:00 - 22:54:59;25.01.2020;0,3672;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;23:08:00 - 23:08:59;25.01.2020;0,3476;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;23:24:00 - 23:24:59;25.01.2020;0,3613;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;23:48:00 - 23:48:59;25.01.2020;0,4599;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;24:03:00 - 24:03:59;25.01.2020;0,3769;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;24:37:00 - 24:37:59;25.01.2020;0,4062;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;24:52:00 - 24:52:59;25.01.2020;0,4415;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;25:17:00 - 25:17:59;25.01.2020;0,6103;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;25:32:00 - 25:32:59;25.01.2020;0,4895;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;25:46:00 - 25:46:59;25.01.2020;0,4589;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;07:11:00 - 07:11:59;25.01.2020;0,1324;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;07:25:00 - 07:25:59;25.01.2020;0,0474;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;08:07:00 - 08:07:59;25.01.2020;0,0118;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;08:38:00 - 08:38:59;25.01.2020;0,0811;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;09:14:00 - 09:14:59;25.01.2020;0,1436;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;09:39:00 - 09:39:59;25.01.2020;0,1377;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;10:12:00 - 10:12:59;25.01.2020;0,2084;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;10:39:00 - 10:39:59;25.01.2020;0,1163;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;11:09:00 - 11:09:59;25.01.2020;0,2364;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;11:32:00 - 11:32:59;25.01.2020;0,1212;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;12:06:00 - 12:06:59;25.01.2020;0,1481;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;12:20:00 - 12:20:59;25.01.2020;0,1463;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;13:04:00 - 13:04:59;25.01.2020;0,2375;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;13:19:00 - 13:19:59;25.01.2020;0,2661;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;14:05:00 - 14:05:59;25.01.2020;0,3604;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;14:20:00 - 14:20:59;25.01.2020;0,4692;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;15:17:00 - 15:17:59;25.01.2020;0,5808;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;15:32:00 - 15:32:59;25.01.2020;0,6385;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;16:06:00 - 16:06:59;25.01.2020;0,5144;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;16:20:00 - 16:20:59;25.01.2020;0,3611;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;17:08:00 - 17:08:59;25.01.2020;0,6066;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;17:22:00 - 17:22:59;25.01.2020;0,6501;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;18:07:00 - 18:07:59;25.01.2020;0,6274;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;18:32:00 - 18:32:59;25.01.2020;0,5154;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;19:21:00 - 19:21:59;25.01.2020;0,5735;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;19:37:00 - 19:37:59;25.01.2020;0,5535;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;20:21:00 - 20:21:59;25.01.2020;0,5716;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;20:33:00 - 20:33:59;25.01.2020;0,5378;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;21:19:00 - 21:19:59;25.01.2020;0,4229;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;21:33:00 - 21:33:59;25.01.2020;0,4902;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;22:13:00 - 22:13:59;25.01.2020;0,4238;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;22:23:00 - 22:23:59;25.01.2020;0,2791;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;23:10:00 - 23:10:59;25.01.2020;0,2203;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;23:26:00 - 23:26:59;25.01.2020;0,2576;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;24:05:00 - 24:05:59;25.01.2020;0,2333;1
1871;ПЯТНИЦА (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Выходной;Суббота;24:40:00 - 24:40:59;25.01.2020;0,2631;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;07:16:00 - 07:16:59;25.01.2020;0,2902;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;07:19:00 - 07:19:59;25.01.2020;0,2644;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;07:39:00 - 07:39:59;25.01.2020;0,4418;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;07:42:00 - 07:42:59;25.01.2020;0,3857;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:02:00 - 08:02:59;25.01.2020;0,2471;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:06:00 - 08:06:59;25.01.2020;0,2697;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:26:00 - 08:26:59;25.01.2020;0,5143;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:49:00 - 08:49:59;25.01.2020;0,4331;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;08:52:00 - 08:52:59;25.01.2020;0,4516;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:03:00 - 09:03:59;25.01.2020;0,5490;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:17:00 - 09:17:59;25.01.2020;0,5399;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;09:41:00 - 09:41:59;25.01.2020;0,6833;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;10:04:00 - 10:04:59;25.01.2020;0,6663;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;10:27:00 - 10:27:59;25.01.2020;0,5959;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;10:51:00 - 10:51:59;25.01.2020;0,5868;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;11:09:00 - 11:09:59;25.01.2020;0,3063;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;11:23:00 - 11:23:59;25.01.2020;0,3178;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;11:39:00 - 11:39:59;25.01.2020;0,2830;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:05:00 - 12:05:59;25.01.2020;0,2897;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:22:00 - 12:22:59;25.01.2020;0,4236;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;12:38:00 - 12:38:59;25.01.2020;0,4512;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;13:04:00 - 13:04:59;25.01.2020;0,4220;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;13:24:00 - 13:24:59;25.01.2020;0,3907;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;13:44:00 - 13:44:59;25.01.2020;0,3280;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;14:01:00 - 14:01:59;25.01.2020;0,4497;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;14:15:00 - 14:15:59;25.01.2020;0,3542;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;14:33:00 - 14:33:59;25.01.2020;0,4027;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;15:09:00 - 15:09:59;25.01.2020;0,6265;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;15:31:00 - 15:31:59;25.01.2020;0,4414;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;15:46:00 - 15:46:59;25.01.2020;0,4838;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;16:03:00 - 16:03:59;25.01.2020;0,5289;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;16:22:00 - 16:22:59;25.01.2020;0,4532;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;16:38:00 - 16:38:59;25.01.2020;0,6592;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;17:11:00 - 17:11:59;25.01.2020;0,5432;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;17:27:00 - 17:27:59;25.01.2020;0,6796;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;17:50:00 - 17:50:59;25.01.2020;0,7083;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;18:06:00 - 18:06:59;25.01.2020;0,7935;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;18:24:00 - 18:24:59;25.01.2020;0,6342;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;18:40:00 - 18:40:59;25.01.2020;0,7174;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:17:00 - 19:17:59;25.01.2020;0,8340;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:35:00 - 19:35:59;25.01.2020;1,0314;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;19:55:00 - 19:55:59;25.01.2020;0,9686;1
1872;ТВ-3 (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Выходной;Суббота;20:14:00 - 20:14:59;25.01.2020;1,2600;1
