nan;nan;nan;nan;nan;nan;nan;TVR;TVR;Quantity;Quantity
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:46:00 - 07:46:59;08.01.2020;0,1891;0,2267;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:08:00 - 08:08:59;08.01.2020;0,1865;0,2236;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:31:00 - 08:31:59;08.01.2020;0,2665;0,3195;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:52:00 - 08:52:59;08.01.2020;0,4976;0,5965;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:04:00 - 09:04:59;08.01.2020;0,3751;0,4496;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:26:00 - 09:26:59;08.01.2020;0,2387;0,2862;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:39:00 - 09:39:59;08.01.2020;0,1855;0,2224;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:08:00 - 10:08:59;08.01.2020;0,1262;0,1497;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:23:00 - 10:23:59;08.01.2020;0,1117;0,1338;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:49:00 - 10:49:59;08.01.2020;0,1947;0,2334;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:12:00 - 11:12:59;08.01.2020;0,2096;0,2512;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:31:00 - 11:31:59;08.01.2020;0,2704;0,3241;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:44:00 - 11:44:59;08.01.2020;0,1885;0,2259;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:04:00 - 12:04:59;08.01.2020;0,2057;0,2403;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:18:00 - 12:18:59;08.01.2020;0,2262;0,2711;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:46:00 - 12:46:59;08.01.2020;0,2154;0,2582;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:15:00 - 13:15:59;08.01.2020;0,2211;0,2650;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:34:00 - 13:34:59;08.01.2020;0,2421;0,2817;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:46:00 - 13:46:59;08.01.2020;0,3340;0,3957;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:11:00 - 14:11:59;08.01.2020;0,2089;0,2474;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:34:00 - 14:34:59;08.01.2020;0,2388;0,2862;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:49:00 - 14:49:59;08.01.2020;0,2678;0,3210;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:01:00 - 15:01:59;08.01.2020;0,3208;0,3845;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:14:00 - 15:14:59;08.01.2020;0,2902;0,3479;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:45:00 - 15:45:59;08.01.2020;0,5246;0,6288;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:11:00 - 16:11:59;08.01.2020;0,5218;0,6053;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:25:00 - 16:25:59;08.01.2020;0,7117;0,8372;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:46:00 - 16:46:59;08.01.2020;0,7778;0,9164;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:27:00 - 17:27:59;08.01.2020;0,3864;0,4343;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:38:00 - 17:38:59;08.01.2020;0,4080;0,4601;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:53:00 - 17:53:59;08.01.2020;0,4992;0,5695;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:14:00 - 18:14:59;08.01.2020;0,3979;0,4452;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:29:00 - 18:29:59;08.01.2020;0,4386;0,4937;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:44:00 - 18:44:59;08.01.2020;0,3335;0,3709;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:18:00 - 19:18:59;08.01.2020;0,2822;0,3219;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:32:00 - 19:32:59;08.01.2020;0,1080;0,1295;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:48:00 - 19:48:59;08.01.2020;0,2410;0,2889;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:16:00 - 20:16:59;08.01.2020;0,3675;0,4406;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:30:00 - 20:30:59;08.01.2020;0,3189;0,3822;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:48:00 - 20:48:59;08.01.2020;0,2946;0,3531;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:16:00 - 21:16:59;08.01.2020;0,3209;0,3847;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:30:00 - 21:30:59;08.01.2020;0,3012;0,3610;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:48:00 - 21:48:59;08.01.2020;0,2797;0,3328;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:06:00 - 22:06:59;08.01.2020;0,3436;0,4119;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:27:00 - 22:27:59;08.01.2020;0,4174;0,4945;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:47:00 - 22:47:59;08.01.2020;0,4165;0,4950;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:07:00 - 23:07:59;08.01.2020;0,4540;0,5250;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:29:00 - 23:29:59;08.01.2020;0,3910;0,4586;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:53:00 - 23:53:59;08.01.2020;0,3925;0,4631;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:09:00 - 24:09:59;08.01.2020;0,3597;0,4239;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:37:00 - 24:37:59;08.01.2020;0,0658;0,0716;1;1
6859;МИР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:47:00 - 24:47:59;08.01.2020;0,0313;0,0301;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:07:00 - 07:07:59;08.01.2020;0,0154;0,0185;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:19:00 - 07:19:59;08.01.2020;0,0154;0,0185;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:40:00 - 07:40:59;08.01.2020;0,0223;0,0267;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:51:00 - 07:51:59;08.01.2020;0,0402;0,0482;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:11:00 - 08:11:59;08.01.2020;0,0218;0,0261;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:21:00 - 08:21:59;08.01.2020;0,0179;0,0215;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:39:00 - 08:39:59;08.01.2020;0,0186;0,0223;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:51:00 - 08:51:59;08.01.2020;0,0196;0,0235;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:11:00 - 09:11:59;08.01.2020;0,0366;0,0418;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:22:00 - 09:22:59;08.01.2020;0,0295;0,0319;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:42:00 - 09:42:59;08.01.2020;0,0315;0,0343;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:53:00 - 09:53:59;08.01.2020;0,0279;0,0299;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:11:00 - 10:11:59;08.01.2020;0,0648;0,0628;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:21:00 - 10:21:59;08.01.2020;0,0849;0,0983;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:25:00 - 10:25:59;08.01.2020;0,0849;0,0983;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:42:00 - 10:42:59;08.01.2020;0,0498;0,0562;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:54:00 - 10:54:59;08.01.2020;0,0389;0,0431;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:08:00 - 11:08:59;08.01.2020;0,0697;0,0801;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:18:00 - 11:18:59;08.01.2020;0,0574;0,0688;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:39:00 - 11:39:59;08.01.2020;0,0542;0,0619;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:50:00 - 11:50:59;08.01.2020;0,0687;0,0730;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:10:00 - 12:10:59;08.01.2020;0,0892;0,0754;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:22:00 - 12:22:59;08.01.2020;0,0498;0,0397;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:38:00 - 12:38:59;08.01.2020;0,0912;0,0918;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:50:00 - 12:50:59;08.01.2020;0,0375;0,0308;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:09:00 - 13:09:59;08.01.2020;0,0532;0,0441;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:21:00 - 13:21:59;08.01.2020;0,0608;0,0610;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:39:00 - 13:39:59;08.01.2020;0,0711;0,0722;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:49:00 - 13:49:59;08.01.2020;0,0792;0,0818;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:05:00 - 14:05:59;08.01.2020;0,0462;0,0441;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:15:00 - 14:15:59;08.01.2020;0,0338;0,0329;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:35:00 - 14:35:59;08.01.2020;0,0320;0,0329;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:46:00 - 14:46:59;08.01.2020;0,0322;0,0353;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:05:00 - 15:05:59;08.01.2020;0,0433;0,0398;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:16:00 - 15:16:59;08.01.2020;0,0620;0,0640;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:39:00 - 15:39:59;08.01.2020;0,0981;0,1004;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:48:00 - 15:48:59;08.01.2020;0,0757;0,0735;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:11:00 - 16:11:59;08.01.2020;0,0601;0,0720;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:22:00 - 16:22:59;08.01.2020;0,0717;0,0819;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:25:00 - 16:25:59;08.01.2020;0,0531;0,0596;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:41:00 - 16:41:59;08.01.2020;0,0836;0,0891;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:52:00 - 16:52:59;08.01.2020;0,0948;0,0885;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:07:00 - 17:07:59;08.01.2020;0,1166;0,1146;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:20:00 - 17:20:59;08.01.2020;0,0559;0,0670;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:38:00 - 17:38:59;08.01.2020;0,0432;0,0518;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:51:00 - 17:51:59;08.01.2020;0,0674;0,0715;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:08:00 - 18:08:59;08.01.2020;0,0391;0,0469;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:20:00 - 18:20:59;08.01.2020;0,0392;0,0470;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:38:00 - 18:38:59;08.01.2020;0,0531;0,0637;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:49:00 - 18:49:59;08.01.2020;0,0549;0,0658;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:08:00 - 19:08:59;08.01.2020;0,0498;0,0597;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:16:00 - 19:16:59;08.01.2020;0,1333;0,1598;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:36:00 - 19:36:59;08.01.2020;0,0815;0,0977;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:47:00 - 19:47:59;08.01.2020;0,0971;0,1164;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:09:00 - 20:09:59;08.01.2020;0,0760;0,0874;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:20:00 - 20:20:59;08.01.2020;0,0768;0,0883;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:37:00 - 20:37:59;08.01.2020;0,0855;0,0947;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:50:00 - 20:50:59;08.01.2020;0,1101;0,1242;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:07:00 - 21:07:59;08.01.2020;0,1129;0,1233;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:18:00 - 21:18:59;08.01.2020;0,1236;0,1361;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:34:00 - 21:34:59;08.01.2020;0,0831;0,0953;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:45:00 - 21:45:59;08.01.2020;0,1081;0,1295;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:05:00 - 22:05:59;08.01.2020;0,1236;0,1313;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:16:00 - 22:16:59;08.01.2020;0,1279;0,1344;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:40:00 - 22:40:59;08.01.2020;0,0957;0,0880;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:53:00 - 22:53:59;08.01.2020;0,0696;0,0568;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:12:00 - 23:12:59;08.01.2020;0,0510;0,0451;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:28:00 - 23:28:59;08.01.2020;0,0289;0,0347;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:49:00 - 23:49:59;08.01.2020;0,0182;0,0219;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:14:00 - 24:14:59;08.01.2020;0,0206;0,0246;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:44:00 - 24:44:59;08.01.2020;0,0475;0,0570;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:55:00 - 24:55:59;08.01.2020;0,0464;0,0556;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;25:15:00 - 25:15:59;08.01.2020;0,0283;0,0339;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;25:26:00 - 25:26:59;08.01.2020;0,0234;0,0280;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;25:46:00 - 25:46:59;08.01.2020;0,0233;0,0279;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;25:55:00 - 25:55:59;08.01.2020;0,0222;0,0267;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;26:15:00 - 26:15:59;08.01.2020;0,0029;0,0034;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;26:26:00 - 26:26:59;08.01.2020;0,0019;0,0022;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;26:46:00 - 26:46:59;08.01.2020;0,0028;0,0034;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;26:56:00 - 26:56:59;08.01.2020;0,0068;0,0081;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;27:16:00 - 27:16:59;08.01.2020;0,0028;0,0034;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;27:28:00 - 27:28:59;08.01.2020;0,0010;0,0012;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;27:45:00 - 27:45:59;08.01.2020;0,0009;0,0011;1;1
7161;СУПЕР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;27:55:00 - 27:55:59;08.01.2020;0,0000;0,0000;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;06:30:00 - 06:30:59;08.01.2020;0,0052;0,0062;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:15:00 - 07:15:59;08.01.2020;0,0040;0,0000;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:45:00 - 07:45:59;08.01.2020;0,0076;0,0043;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:15:00 - 08:15:59;08.01.2020;0,0057;0,0044;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:45:00 - 08:45:59;08.01.2020;0,0073;0,0088;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:15:00 - 09:15:59;08.01.2020;0,0133;0,0104;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:45:00 - 09:45:59;08.01.2020;0,0141;0,0137;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:15:00 - 10:15:59;08.01.2020;0,0640;0,0640;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:45:00 - 10:45:59;08.01.2020;0,0368;0,0145;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:15:00 - 11:15:59;08.01.2020;0,0450;0,0280;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:45:00 - 11:45:59;08.01.2020;0,0228;0,0240;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:15:00 - 12:15:59;08.01.2020;0,0572;0,0284;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:45:00 - 12:45:59;08.01.2020;0,0608;0,0318;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:15:00 - 13:15:59;08.01.2020;0,0213;0,0128;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:45:00 - 13:45:59;08.01.2020;0,0666;0,0575;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:15:00 - 14:15:59;08.01.2020;0,0435;0,0297;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:45:00 - 14:45:59;08.01.2020;0,0350;0,0207;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:15:00 - 15:15:59;08.01.2020;0,0633;0,0338;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:45:00 - 15:45:59;08.01.2020;0,0225;0,0208;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:15:00 - 16:15:59;08.01.2020;0,0063;0,0075;1;1
7167;ЦИФРОВОЙ РЕКЛАМНЫЙ КАНАЛ МУЛЬТ ПЛЮС (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:45:00 - 16:45:59;08.01.2020;0,0063;0,0075;1;1
