nan;nan;nan;nan;nan;nan;nan;TVR;TVR;Quantity;Quantity
nan;nan;nan;nan;nan;nan;nan;Total;all 18+;Total;all 18+
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:00:00 - 07:29:59;08.01.2020;0,1152;0,1381;1;1
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;07:30:00 - 07:59:59;08.01.2020;0,2875;0,3254;2;2
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:00:00 - 08:29:59;08.01.2020;0,2602;0,3119;1;1
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;08:30:00 - 08:59:59;08.01.2020;0,5834;0,6992;2;2
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:00:00 - 09:29:59;08.01.2020;0,5004;0,5998;1;1
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;09:30:00 - 09:59:59;08.01.2020;0,9435;1,1309;2;2
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:00:00 - 10:29:59;08.01.2020;1,0003;1,1958;2;2
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;10:30:00 - 10:59:59;08.01.2020;0,4701;0,5603;1;1
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:00:00 - 11:29:59;08.01.2020;0,5932;0,7079;1;1
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;11:30:00 - 11:59:59;08.01.2020;0,5599;0,6679;2;2
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:00:00 - 12:29:59;08.01.2020;0,3216;0,3705;1;1
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;12:30:00 - 12:59:59;08.01.2020;0,7444;0,8623;2;2
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:00:00 - 13:29:59;08.01.2020;0,4246;0,4902;1;1
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;13:30:00 - 13:59:59;08.01.2020;0,7431;0,8820;2;2
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:00:00 - 14:29:59;08.01.2020;0,5142;0,5988;2;2
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;14:30:00 - 14:59:59;08.01.2020;0,6740;0,7904;2;2
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:00:00 - 15:29:59;08.01.2020;0,9990;1,1800;2;2
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;15:30:00 - 15:59:59;08.01.2020;0,3883;0,4567;1;1
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:00:00 - 16:29:59;08.01.2020;0,8667;1,0389;2;2
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;16:30:00 - 16:59:59;08.01.2020;0,4392;0,5264;1;1
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:00:00 - 17:29:59;08.01.2020;0,9798;1,1283;2;2
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;17:30:00 - 17:59:59;08.01.2020;0,6131;0,7314;1;1
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:00:00 - 18:29:59;08.01.2020;0,7784;0,9136;1;1
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;18:30:00 - 18:59:59;08.01.2020;1,6545;1,9324;2;2
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:00:00 - 19:29:59;08.01.2020;1,0387;1,1805;1;1
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;19:30:00 - 19:59:59;08.01.2020;2,5413;2,9186;2;2
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:00:00 - 20:29:59;08.01.2020;2,3387;2,6913;2;2
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;20:30:00 - 20:59:59;08.01.2020;1,0855;1,2454;1;1
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:00:00 - 21:29:59;08.01.2020;0,8865;1,0360;1;1
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;21:30:00 - 21:59:59;08.01.2020;1,5409;1,7824;2;2
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:00:00 - 22:29:59;08.01.2020;0,9393;1,0796;2;2
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;22:30:00 - 22:59:59;08.01.2020;0,5439;0,6165;1;1
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:00:00 - 23:29:59;08.01.2020;0,9933;1,1508;2;2
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;23:30:00 - 23:59:59;08.01.2020;0,3654;0,4323;1;1
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:00:00 - 24:29:59;08.01.2020;0,5239;0,6166;2;2
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;24:30:00 - 24:59:59;08.01.2020;0,2964;0,3496;1;1
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;25:00:00 - 25:29:59;08.01.2020;0,5382;0,6337;2;2
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;25:30:00 - 25:59:59;08.01.2020;0,1876;0,2158;1;1
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;26:00:00 - 26:29:59;08.01.2020;0,1525;0,1760;1;1
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;26:30:00 - 26:59:59;08.01.2020;0,2281;0,2620;2;2
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;27:00:00 - 27:29:59;08.01.2020;0,1180;0,1358;1;1
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;27:30:00 - 27:59:59;08.01.2020;0,2825;0,3329;2;2
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;28:00:00 - 28:29:59;08.01.2020;0,3082;0,3694;2;2
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Сетевой;Праздник;Среда;28:30:00 - 28:59:59;08.01.2020;0,0923;0,1106;1;1
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;06:30:00 - 06:59:59;08.01.2020;0,1109;0,1329;2;2
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;07:00:00 - 07:29:59;08.01.2020;0,1033;0,1238;1;1
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;07:30:00 - 07:59:59;08.01.2020;0,1170;0,1306;1;1
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;08:30:00 - 08:59:59;08.01.2020;0,4124;0,4943;2;2
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;09:00:00 - 09:29:59;08.01.2020;0,4073;0,4882;1;1
1861;ТВ ЦЕНТР (СЕТЕВОЕ ВЕЩАНИЕ);Орбитальный;Праздник;Среда;09:30:00 - 09:59:59;08.01.2020;0,8508;1,0198;2;2
